party,vote_id,procedure_type,timestamp,num_for,num_against,num_abstention,num_no_votes,total_votes,majority_col,majority_votes,percent_dissent,year,month,weekday,weekofyear
GUE/NGL,142087,INI,2022-05-03 14:55:15.000,25,1,7,6,33,FOR,25,0.2424242424242424,2022,5,1,18
Greens/EFA,142087,INI,2022-05-03 14:55:15.000,66,0,0,5,66,FOR,66,0.0,2022,5,1,18
ID,142087,INI,2022-05-03 14:55:15.000,3,18,33,11,54,ABSTENTION,33,0.3888888888888888,2022,5,1,18
Renew,142087,INI,2022-05-03 14:55:15.000,85,4,5,8,94,FOR,85,0.0957446808510638,2022,5,1,18
S&D,142087,INI,2022-05-03 14:55:15.000,132,0,1,12,133,FOR,132,0.0075187969924812,2022,5,1,18
ECR,142136,DEC,2022-05-04 14:15:03.000,46,10,0,8,56,FOR,46,0.1785714285714286,2022,5,2,18
EPP,142136,DEC,2022-05-04 14:15:03.000,151,1,8,17,160,FOR,151,0.05625,2022,5,2,18
GUE/NGL,142136,DEC,2022-05-04 14:15:03.000,29,0,6,4,35,FOR,29,0.1714285714285713,2022,5,2,18
Greens/EFA,142136,DEC,2022-05-04 14:15:03.000,63,0,0,8,63,FOR,63,0.0,2022,5,2,18
ID,142136,DEC,2022-05-04 14:15:03.000,0,56,0,9,56,AGAINST,56,0.0,2022,5,2,18
Renew,142136,DEC,2022-05-04 14:15:03.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142136,DEC,2022-05-04 14:15:03.000,133,0,0,12,133,FOR,133,0.0,2022,5,2,18
ECR,142140,DEC,2022-05-04 14:26:09.000,44,7,4,9,55,FOR,44,0.1999999999999999,2022,5,2,18
EPP,142140,DEC,2022-05-04 14:26:09.000,159,0,0,18,159,FOR,159,0.0,2022,5,2,18
GUE/NGL,142140,DEC,2022-05-04 14:26:09.000,36,0,0,3,36,FOR,36,0.0,2022,5,2,18
Greens/EFA,142140,DEC,2022-05-04 14:26:09.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142140,DEC,2022-05-04 14:26:09.000,14,5,40,6,59,ABSTENTION,40,0.3220338983050848,2022,5,2,18
Renew,142140,DEC,2022-05-04 14:26:09.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142140,DEC,2022-05-04 14:26:09.000,132,0,0,13,132,FOR,132,0.0,2022,5,2,18
ECR,142161,DEC,2022-05-04 14:21:54.000,4,47,6,7,57,AGAINST,47,0.175438596491228,2022,5,2,18
EPP,142161,DEC,2022-05-04 14:21:54.000,13,142,6,16,161,AGAINST,142,0.1180124223602484,2022,5,2,18
GUE/NGL,142161,DEC,2022-05-04 14:21:54.000,35,0,2,2,37,FOR,35,0.054054054054054,2022,5,2,18
Greens/EFA,142161,DEC,2022-05-04 14:21:54.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142161,DEC,2022-05-04 14:21:54.000,1,34,25,5,60,AGAINST,34,0.4333333333333333,2022,5,2,18
Renew,142161,DEC,2022-05-04 14:21:54.000,94,0,1,7,95,FOR,94,0.0105263157894737,2022,5,2,18
S&D,142161,DEC,2022-05-04 14:21:54.000,134,0,0,11,134,FOR,134,0.0,2022,5,2,18
ECR,142172,DEC,2022-05-04 14:24:06.000,7,7,43,7,57,ABSTENTION,43,0.2456140350877192,2022,5,2,18
EPP,142172,DEC,2022-05-04 14:24:06.000,156,1,3,17,160,FOR,156,0.025,2022,5,2,18
GUE/NGL,142172,DEC,2022-05-04 14:24:06.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142172,DEC,2022-05-04 14:24:06.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142172,DEC,2022-05-04 14:24:06.000,23,24,13,5,60,AGAINST,24,0.6,2022,5,2,18
Renew,142172,DEC,2022-05-04 14:24:06.000,93,0,0,9,93,FOR,93,0.0,2022,5,2,18
S&D,142172,DEC,2022-05-04 14:24:06.000,132,0,0,13,132,FOR,132,0.0,2022,5,2,18
ECR,142178,COD,2022-05-03 14:50:47.000,5,47,3,9,55,AGAINST,47,0.1454545454545455,2022,5,1,18
EPP,142178,COD,2022-05-03 14:50:47.000,154,1,0,22,155,FOR,154,0.0064516129032258,2022,5,1,18
GUE/NGL,142178,COD,2022-05-03 14:50:47.000,35,0,1,3,36,FOR,35,0.0277777777777777,2022,5,1,18
Greens/EFA,142178,COD,2022-05-03 14:50:47.000,67,0,0,4,67,FOR,67,0.0,2022,5,1,18
ID,142178,COD,2022-05-03 14:50:47.000,4,19,32,10,55,ABSTENTION,32,0.4181818181818182,2022,5,1,18
Renew,142178,COD,2022-05-03 14:50:47.000,93,0,0,9,93,FOR,93,0.0,2022,5,1,18
S&D,142178,COD,2022-05-03 14:50:47.000,131,0,0,14,131,FOR,131,0.0,2022,5,1,18
ECR,142183,DEC,2022-05-04 14:43:36.000,48,9,0,7,57,FOR,48,0.1578947368421053,2022,5,2,18
EPP,142183,DEC,2022-05-04 14:43:36.000,159,0,0,18,159,FOR,159,0.0,2022,5,2,18
GUE/NGL,142183,DEC,2022-05-04 14:43:36.000,28,7,2,2,37,FOR,28,0.2432432432432432,2022,5,2,18
Greens/EFA,142183,DEC,2022-05-04 14:43:36.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142183,DEC,2022-05-04 14:43:36.000,15,45,0,5,60,AGAINST,45,0.25,2022,5,2,18
Renew,142183,DEC,2022-05-04 14:43:36.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142183,DEC,2022-05-04 14:43:36.000,131,0,0,14,131,FOR,131,0.0,2022,5,2,18
ECR,142187,DEC,2022-05-04 14:43:07.000,47,9,1,7,57,FOR,47,0.175438596491228,2022,5,2,18
EPP,142187,DEC,2022-05-04 14:43:07.000,160,0,1,16,161,FOR,160,0.0062111801242236,2022,5,2,18
GUE/NGL,142187,DEC,2022-05-04 14:43:07.000,28,3,4,4,35,FOR,28,0.1999999999999999,2022,5,2,18
Greens/EFA,142187,DEC,2022-05-04 14:43:07.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142187,DEC,2022-05-04 14:43:07.000,20,36,5,4,61,AGAINST,36,0.4098360655737705,2022,5,2,18
Renew,142187,DEC,2022-05-04 14:43:07.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142187,DEC,2022-05-04 14:43:07.000,130,0,0,15,130,FOR,130,0.0,2022,5,2,18
ECR,142191,DEC,2022-05-04 14:25:36.000,49,4,3,8,56,FOR,49,0.125,2022,5,2,18
EPP,142191,DEC,2022-05-04 14:25:36.000,160,0,0,17,160,FOR,160,0.0,2022,5,2,18
GUE/NGL,142191,DEC,2022-05-04 14:25:36.000,36,0,0,3,36,FOR,36,0.0,2022,5,2,18
Greens/EFA,142191,DEC,2022-05-04 14:25:36.000,63,0,0,8,63,FOR,63,0.0,2022,5,2,18
ID,142191,DEC,2022-05-04 14:25:36.000,47,2,12,4,61,FOR,47,0.2295081967213115,2022,5,2,18
Renew,142191,DEC,2022-05-04 14:25:36.000,93,0,0,9,93,FOR,93,0.0,2022,5,2,18
S&D,142191,DEC,2022-05-04 14:25:36.000,130,0,0,15,130,FOR,130,0.0,2022,5,2,18
ECR,142195,DEC,2022-05-04 14:28:27.000,41,10,5,8,56,FOR,41,0.2678571428571429,2022,5,2,18
EPP,142195,DEC,2022-05-04 14:28:27.000,156,2,0,19,158,FOR,156,0.0126582278481012,2022,5,2,18
GUE/NGL,142195,DEC,2022-05-04 14:28:27.000,34,0,0,5,34,FOR,34,0.0,2022,5,2,18
Greens/EFA,142195,DEC,2022-05-04 14:28:27.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142195,DEC,2022-05-04 14:28:27.000,0,59,0,6,59,AGAINST,59,0.0,2022,5,2,18
Renew,142195,DEC,2022-05-04 14:28:27.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142195,DEC,2022-05-04 14:28:27.000,128,0,0,17,128,FOR,128,0.0,2022,5,2,18
ECR,142202,DEC,2022-05-04 14:16:40.000,42,11,4,7,57,FOR,42,0.2631578947368421,2022,5,2,18
EPP,142202,DEC,2022-05-04 14:16:40.000,160,1,0,16,161,FOR,160,0.0062111801242236,2022,5,2,18
GUE/NGL,142202,DEC,2022-05-04 14:16:40.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142202,DEC,2022-05-04 14:16:40.000,63,0,0,8,63,FOR,63,0.0,2022,5,2,18
ID,142202,DEC,2022-05-04 14:16:40.000,25,18,17,5,60,FOR,25,0.5833333333333333,2022,5,2,18
Renew,142202,DEC,2022-05-04 14:16:40.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142202,DEC,2022-05-04 14:16:40.000,134,0,0,11,134,FOR,134,0.0,2022,5,2,18
ECR,142208,DEC,2022-05-04 14:30:54.000,44,9,3,8,56,FOR,44,0.2142857142857143,2022,5,2,18
EPP,142208,DEC,2022-05-04 14:30:54.000,160,0,0,17,160,FOR,160,0.0,2022,5,2,18
GUE/NGL,142208,DEC,2022-05-04 14:30:54.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142208,DEC,2022-05-04 14:30:54.000,64,1,0,6,65,FOR,64,0.0153846153846153,2022,5,2,18
ID,142208,DEC,2022-05-04 14:30:54.000,0,36,24,5,60,AGAINST,36,0.4,2022,5,2,18
Renew,142208,DEC,2022-05-04 14:30:54.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142208,DEC,2022-05-04 14:30:54.000,130,0,0,15,130,FOR,130,0.0,2022,5,2,18
ECR,142213,DEC,2022-05-04 14:17:34.000,47,9,1,7,57,FOR,47,0.175438596491228,2022,5,2,18
EPP,142213,DEC,2022-05-04 14:17:34.000,158,0,1,18,159,FOR,158,0.0062893081761006,2022,5,2,18
GUE/NGL,142213,DEC,2022-05-04 14:17:34.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142213,DEC,2022-05-04 14:17:34.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142213,DEC,2022-05-04 14:17:34.000,13,31,13,8,57,AGAINST,31,0.4561403508771929,2022,5,2,18
Renew,142213,DEC,2022-05-04 14:17:34.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142213,DEC,2022-05-04 14:17:34.000,132,0,0,13,132,FOR,132,0.0,2022,5,2,18
ECR,142222,DEC,2022-05-04 14:41:36.000,3,15,39,7,57,ABSTENTION,39,0.3157894736842105,2022,5,2,18
EPP,142222,DEC,2022-05-04 14:41:36.000,159,0,0,18,159,FOR,159,0.0,2022,5,2,18
GUE/NGL,142222,DEC,2022-05-04 14:41:36.000,36,0,1,2,37,FOR,36,0.0270270270270269,2022,5,2,18
Greens/EFA,142222,DEC,2022-05-04 14:41:36.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142222,DEC,2022-05-04 14:41:36.000,0,60,0,5,60,AGAINST,60,0.0,2022,5,2,18
Renew,142222,DEC,2022-05-04 14:41:36.000,94,0,1,7,95,FOR,94,0.0105263157894737,2022,5,2,18
S&D,142222,DEC,2022-05-04 14:41:36.000,130,0,0,15,130,FOR,130,0.0,2022,5,2,18
ECR,142230,DEC,2022-05-04 14:27:33.000,40,9,8,7,57,FOR,40,0.2982456140350877,2022,5,2,18
EPP,142230,DEC,2022-05-04 14:27:33.000,160,0,0,17,160,FOR,160,0.0,2022,5,2,18
GUE/NGL,142230,DEC,2022-05-04 14:27:33.000,30,5,2,2,37,FOR,30,0.1891891891891891,2022,5,2,18
Greens/EFA,142230,DEC,2022-05-04 14:27:33.000,64,0,0,7,64,FOR,64,0.0,2022,5,2,18
ID,142230,DEC,2022-05-04 14:27:33.000,0,60,1,4,61,AGAINST,60,0.0163934426229508,2022,5,2,18
Renew,142230,DEC,2022-05-04 14:27:33.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142230,DEC,2022-05-04 14:27:33.000,130,0,0,15,130,FOR,130,0.0,2022,5,2,18
ECR,142236,DEC,2022-05-04 14:25:07.000,42,8,3,11,53,FOR,42,0.2075471698113207,2022,5,2,18
EPP,142236,DEC,2022-05-04 14:25:07.000,158,0,1,18,159,FOR,158,0.0062893081761006,2022,5,2,18
GUE/NGL,142236,DEC,2022-05-04 14:25:07.000,34,0,0,5,34,FOR,34,0.0,2022,5,2,18
Greens/EFA,142236,DEC,2022-05-04 14:25:07.000,64,0,0,7,64,FOR,64,0.0,2022,5,2,18
ID,142236,DEC,2022-05-04 14:25:07.000,3,34,22,6,59,AGAINST,34,0.423728813559322,2022,5,2,18
Renew,142236,DEC,2022-05-04 14:25:07.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142236,DEC,2022-05-04 14:25:07.000,131,0,0,14,131,FOR,131,0.0,2022,5,2,18
ECR,142241,DEC,2022-05-04 14:33:14.000,46,7,2,9,55,FOR,46,0.1636363636363637,2022,5,2,18
EPP,142241,DEC,2022-05-04 14:33:14.000,160,1,0,16,161,FOR,160,0.0062111801242236,2022,5,2,18
GUE/NGL,142241,DEC,2022-05-04 14:33:14.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142241,DEC,2022-05-04 14:33:14.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142241,DEC,2022-05-04 14:33:14.000,0,60,0,5,60,AGAINST,60,0.0,2022,5,2,18
Renew,142241,DEC,2022-05-04 14:33:14.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142241,DEC,2022-05-04 14:33:14.000,131,0,0,14,131,FOR,131,0.0,2022,5,2,18
ECR,142248,INI,2022-05-05 12:11:39.000,3,6,45,10,54,ABSTENTION,45,0.1666666666666666,2022,5,3,18
EPP,142248,INI,2022-05-05 12:11:39.000,148,0,0,28,148,FOR,148,0.0,2022,5,3,18
GUE/NGL,142248,INI,2022-05-05 12:11:39.000,0,27,6,6,33,AGAINST,27,0.1818181818181817,2022,5,3,18
Greens/EFA,142248,INI,2022-05-05 12:11:39.000,62,1,0,8,63,FOR,62,0.0158730158730159,2022,5,3,18
ID,142248,INI,2022-05-05 12:11:39.000,0,26,31,8,57,ABSTENTION,31,0.4561403508771929,2022,5,3,18
Renew,142248,INI,2022-05-05 12:11:39.000,93,0,0,10,93,FOR,93,0.0,2022,5,3,18
S&D,142248,INI,2022-05-05 12:11:39.000,116,2,0,27,118,FOR,116,0.0169491525423728,2022,5,3,18
ECR,142252,DEC,2022-05-04 14:46:04.000,46,9,0,9,55,FOR,46,0.1636363636363637,2022,5,2,18
EPP,142252,DEC,2022-05-04 14:46:04.000,160,0,0,17,160,FOR,160,0.0,2022,5,2,18
GUE/NGL,142252,DEC,2022-05-04 14:46:04.000,33,0,3,3,36,FOR,33,0.0833333333333333,2022,5,2,18
Greens/EFA,142252,DEC,2022-05-04 14:46:04.000,62,0,0,9,62,FOR,62,0.0,2022,5,2,18
ID,142252,DEC,2022-05-04 14:46:04.000,0,6,55,4,61,ABSTENTION,55,0.0983606557377049,2022,5,2,18
Renew,142252,DEC,2022-05-04 14:46:04.000,94,0,0,8,94,FOR,94,0.0,2022,5,2,18
S&D,142252,DEC,2022-05-04 14:46:04.000,129,0,0,16,129,FOR,129,0.0,2022,5,2,18
ECR,142256,DEC,2022-05-04 14:40:46.000,43,11,0,10,54,FOR,43,0.2037037037037037,2022,5,2,18
EPP,142256,DEC,2022-05-04 14:40:46.000,160,0,0,17,160,FOR,160,0.0,2022,5,2,18
GUE/NGL,142256,DEC,2022-05-04 14:40:46.000,35,0,2,2,37,FOR,35,0.054054054054054,2022,5,2,18
Greens/EFA,142256,DEC,2022-05-04 14:40:46.000,61,0,0,10,61,FOR,61,0.0,2022,5,2,18
ID,142256,DEC,2022-05-04 14:40:46.000,15,17,27,6,59,ABSTENTION,27,0.5423728813559322,2022,5,2,18
Renew,142256,DEC,2022-05-04 14:40:46.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142256,DEC,2022-05-04 14:40:46.000,132,0,0,13,132,FOR,132,0.0,2022,5,2,18
ECR,142261,INI,2022-05-03 15:03:39.000,24,11,22,7,57,FOR,24,0.5789473684210527,2022,5,1,18
EPP,142261,INI,2022-05-03 15:03:39.000,146,3,9,19,158,FOR,146,0.0759493670886075,2022,5,1,18
GUE/NGL,142261,INI,2022-05-03 15:03:39.000,13,0,21,5,34,ABSTENTION,21,0.3823529411764705,2022,5,1,18
Greens/EFA,142261,INI,2022-05-03 15:03:39.000,67,0,0,4,67,FOR,67,0.0,2022,5,1,18
ID,142261,INI,2022-05-03 15:03:39.000,0,2,56,7,58,ABSTENTION,56,0.0344827586206896,2022,5,1,18
Renew,142261,INI,2022-05-03 15:03:39.000,95,0,0,7,95,FOR,95,0.0,2022,5,1,18
S&D,142261,INI,2022-05-03 15:03:39.000,135,0,1,9,136,FOR,135,0.0073529411764705,2022,5,1,18
ECR,142263,COD,2022-05-04 13:45:37.000,51,3,0,10,54,FOR,51,0.0555555555555555,2022,5,2,18
EPP,142263,COD,2022-05-04 13:45:37.000,160,2,0,15,162,FOR,160,0.0123456790123457,2022,5,2,18
GUE/NGL,142263,COD,2022-05-04 13:45:37.000,0,31,5,3,36,AGAINST,31,0.1388888888888888,2022,5,2,18
Greens/EFA,142263,COD,2022-05-04 13:45:37.000,1,64,0,6,65,AGAINST,64,0.0153846153846153,2022,5,2,18
ID,142263,COD,2022-05-04 13:45:37.000,51,10,0,4,61,FOR,51,0.1639344262295081,2022,5,2,18
Renew,142263,COD,2022-05-04 13:45:37.000,90,3,1,8,94,FOR,90,0.0425531914893616,2022,5,2,18
S&D,142263,COD,2022-05-04 13:45:37.000,101,20,12,12,133,FOR,101,0.2406015037593984,2022,5,2,18
ECR,142267,NLE,2022-05-03 14:52:23.000,57,0,0,7,57,FOR,57,0.0,2022,5,1,18
EPP,142267,NLE,2022-05-03 14:52:23.000,159,0,0,18,159,FOR,159,0.0,2022,5,1,18
GUE/NGL,142267,NLE,2022-05-03 14:52:23.000,0,36,0,3,36,AGAINST,36,0.0,2022,5,1,18
Greens/EFA,142267,NLE,2022-05-03 14:52:23.000,4,0,62,5,66,ABSTENTION,62,0.0606060606060605,2022,5,1,18
ID,142267,NLE,2022-05-03 14:52:23.000,59,1,0,5,60,FOR,59,0.0166666666666667,2022,5,1,18
Renew,142267,NLE,2022-05-03 14:52:23.000,78,16,2,6,96,FOR,78,0.1875,2022,5,1,18
S&D,142267,NLE,2022-05-03 14:52:23.000,14,1,5,125,20,FOR,14,0.3,2022,5,1,18
ECR,142273,DEC,2022-05-04 14:37:49.000,45,8,4,7,57,FOR,45,0.2105263157894736,2022,5,2,18
EPP,142273,DEC,2022-05-04 14:37:49.000,155,0,0,22,155,FOR,155,0.0,2022,5,2,18
GUE/NGL,142273,DEC,2022-05-04 14:37:49.000,32,2,0,5,34,FOR,32,0.0588235294117647,2022,5,2,18
Greens/EFA,142273,DEC,2022-05-04 14:37:49.000,6,5,49,11,60,ABSTENTION,49,0.1833333333333333,2022,5,2,18
ID,142273,DEC,2022-05-04 14:37:49.000,20,6,35,4,61,ABSTENTION,35,0.4262295081967213,2022,5,2,18
Renew,142273,DEC,2022-05-04 14:37:49.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142273,DEC,2022-05-04 14:37:49.000,124,0,5,16,129,FOR,124,0.0387596899224805,2022,5,2,18
ECR,142277,DEC,2022-05-04 14:36:33.000,41,10,5,8,56,FOR,41,0.2678571428571429,2022,5,2,18
EPP,142277,DEC,2022-05-04 14:36:33.000,159,0,0,18,159,FOR,159,0.0,2022,5,2,18
GUE/NGL,142277,DEC,2022-05-04 14:36:33.000,35,0,2,2,37,FOR,35,0.054054054054054,2022,5,2,18
Greens/EFA,142277,DEC,2022-05-04 14:36:33.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142277,DEC,2022-05-04 14:36:33.000,0,52,8,5,60,AGAINST,52,0.1333333333333333,2022,5,2,18
Renew,142277,DEC,2022-05-04 14:36:33.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142277,DEC,2022-05-04 14:36:33.000,131,0,0,14,131,FOR,131,0.0,2022,5,2,18
ECR,142279,CNS,2022-05-03 14:51:53.000,57,0,0,7,57,FOR,57,0.0,2022,5,1,18
EPP,142279,CNS,2022-05-03 14:51:53.000,154,0,1,22,155,FOR,154,0.0064516129032258,2022,5,1,18
GUE/NGL,142279,CNS,2022-05-03 14:51:53.000,35,0,0,4,35,FOR,35,0.0,2022,5,1,18
Greens/EFA,142279,CNS,2022-05-03 14:51:53.000,65,0,0,6,65,FOR,65,0.0,2022,5,1,18
ID,142279,CNS,2022-05-03 14:51:53.000,33,2,23,7,58,FOR,33,0.4310344827586206,2022,5,1,18
Renew,142279,CNS,2022-05-03 14:51:53.000,96,0,0,6,96,FOR,96,0.0,2022,5,1,18
S&D,142279,CNS,2022-05-03 14:51:53.000,133,0,0,12,133,FOR,133,0.0,2022,5,1,18
ECR,142322,DEC,2022-05-04 14:01:18.000,1,53,3,7,57,AGAINST,53,0.0701754385964912,2022,5,2,18
EPP,142322,DEC,2022-05-04 14:01:18.000,160,1,1,15,162,FOR,160,0.0123456790123457,2022,5,2,18
GUE/NGL,142322,DEC,2022-05-04 14:01:18.000,1,25,10,3,36,AGAINST,25,0.3055555555555556,2022,5,2,18
Greens/EFA,142322,DEC,2022-05-04 14:01:18.000,60,2,0,9,62,FOR,60,0.032258064516129,2022,5,2,18
ID,142322,DEC,2022-05-04 14:01:18.000,0,60,0,5,60,AGAINST,60,0.0,2022,5,2,18
Renew,142322,DEC,2022-05-04 14:01:18.000,94,1,0,7,95,FOR,94,0.0105263157894737,2022,5,2,18
S&D,142322,DEC,2022-05-04 14:01:18.000,130,2,1,12,133,FOR,130,0.0225563909774436,2022,5,2,18
ECR,142326,DEC,2022-05-04 14:47:02.000,38,10,8,8,56,FOR,38,0.3214285714285714,2022,5,2,18
EPP,142326,DEC,2022-05-04 14:47:02.000,158,0,0,19,158,FOR,158,0.0,2022,5,2,18
GUE/NGL,142326,DEC,2022-05-04 14:47:02.000,35,0,2,2,37,FOR,35,0.054054054054054,2022,5,2,18
Greens/EFA,142326,DEC,2022-05-04 14:47:02.000,64,0,0,7,64,FOR,64,0.0,2022,5,2,18
ID,142326,DEC,2022-05-04 14:47:02.000,0,60,0,5,60,AGAINST,60,0.0,2022,5,2,18
Renew,142326,DEC,2022-05-04 14:47:02.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142326,DEC,2022-05-04 14:47:02.000,128,0,0,17,128,FOR,128,0.0,2022,5,2,18
ECR,142356,INL,2022-05-03 14:49:21.000,1,56,0,7,57,AGAINST,56,0.0175438596491228,2022,5,1,18
EPP,142356,INL,2022-05-03 14:49:21.000,63,82,11,21,156,AGAINST,82,0.4743589743589743,2022,5,1,18
GUE/NGL,142356,INL,2022-05-03 14:49:21.000,17,14,5,3,36,FOR,17,0.5277777777777778,2022,5,1,18
Greens/EFA,142356,INL,2022-05-03 14:49:21.000,64,1,2,4,67,FOR,64,0.044776119402985,2022,5,1,18
ID,142356,INL,2022-05-03 14:49:21.000,0,58,1,6,59,AGAINST,58,0.0169491525423728,2022,5,1,18
Renew,142356,INL,2022-05-03 14:49:21.000,66,7,22,7,95,FOR,66,0.3052631578947368,2022,5,1,18
S&D,142356,INL,2022-05-03 14:49:21.000,105,19,10,11,134,FOR,105,0.2164179104477611,2022,5,1,18
ECR,142363,DEC,2022-05-04 14:38:37.000,4,14,37,9,55,ABSTENTION,37,0.3272727272727272,2022,5,2,18
EPP,142363,DEC,2022-05-04 14:38:37.000,157,0,4,16,161,FOR,157,0.0248447204968944,2022,5,2,18
GUE/NGL,142363,DEC,2022-05-04 14:38:37.000,37,0,0,2,37,FOR,37,0.0,2022,5,2,18
Greens/EFA,142363,DEC,2022-05-04 14:38:37.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142363,DEC,2022-05-04 14:38:37.000,3,54,2,6,59,AGAINST,54,0.0847457627118644,2022,5,2,18
Renew,142363,DEC,2022-05-04 14:38:37.000,95,0,0,7,95,FOR,95,0.0,2022,5,2,18
S&D,142363,DEC,2022-05-04 14:38:37.000,127,2,0,16,129,FOR,127,0.0155038759689922,2022,5,2,18
ECR,142372,DEC,2022-05-04 14:35:25.000,0,54,3,7,57,AGAINST,54,0.0526315789473684,2022,5,2,18
EPP,142372,DEC,2022-05-04 14:35:25.000,153,8,0,16,161,FOR,153,0.0496894409937888,2022,5,2,18
GUE/NGL,142372,DEC,2022-05-04 14:35:25.000,34,3,0,2,37,FOR,34,0.081081081081081,2022,5,2,18
Greens/EFA,142372,DEC,2022-05-04 14:35:25.000,65,0,0,6,65,FOR,65,0.0,2022,5,2,18
ID,142372,DEC,2022-05-04 14:35:25.000,0,61,0,4,61,AGAINST,61,0.0,2022,5,2,18
Renew,142372,DEC,2022-05-04 14:35:25.000,93,1,0,8,94,FOR,93,0.0106382978723403,2022,5,2,18
S&D,142372,DEC,2022-05-04 14:35:25.000,132,0,0,13,132,FOR,132,0.0,2022,5,2,18
ECR,142375,DEC,2022-05-04 14:48:02.000,38,8,2,16,48,FOR,38,0.2083333333333333,2022,5,2,18
EPP,142375,DEC,2022-05-04 14:48:02.000,144,0,0,33,144,FOR,144,0.0,2022,5,2,18
GUE/NGL,142375,DEC,2022-05-04 14:48:02.000,32,0,2,5,34,FOR,32,0.0588235294117647,2022,5,2,18
Greens/EFA,142375,DEC,2022-05-04 14:48:02.000,62,0,0,9,62,FOR,62,0.0,2022,5,2,18
ID,142375,DEC,2022-05-04 14:48:02.000,0,52,0,13,52,AGAINST,52,0.0,2022,5,2,18
Renew,142375,DEC,2022-05-04 14:48:02.000,80,0,0,22,80,FOR,80,0.0,2022,5,2,18
S&D,142375,DEC,2022-05-04 14:48:02.000,117,0,0,28,117,FOR,117,0.0,2022,5,2,18
ECR,142784,DEC,2022-05-04 14:31:16.000,45,4,6,9,55,FOR,45,0.1818181818181817,2022,5,2,18
EPP,142784,DEC,2022-05-04 14:31:16.000,159,0,0,18,159,FOR,159,0.0,2022,5,2,18
GUE/NGL,142784,DEC,2022-05-04 14:31:16.000,33,4,0,2,37,FOR,33,0.1081081081081081,2022,5,2,18
Greens/EFA,142784,DEC,2022-05-04 14:31:16.000,64,0,0,7,64,FOR,64,0.0,2022,5,2,18
ID,142784,DEC,2022-05-04 14:31:16.000,20,13,28,4,61,ABSTENTION,28,0.540983606557377,2022,5,2,18
Renew,142784,DEC,2022-05-04 14:31:16.000,92,0,0,10,92,FOR,92,0.0,2022,5,2,18
S&D,142784,DEC,2022-05-04 14:31:16.000,129,0,0,16,129,FOR,129,0.0,2022,5,2,18
ECR,142785,DEC,2022-05-04 14:31:37.000,43,10,4,7,57,FOR,43,0.2456140350877192,2022,5,2,18
EPP,142785,DEC,2022-05-04 14:31:37.000,157,0,1,19,158,FOR,157,0.0063291139240506,2022,5,2,18
GUE/NGL,142785,DEC,2022-05-04 14:31:37.000,33,0,2,4,35,FOR,33,0.0571428571428571,2022,5,2,18
Greens/EFA,142785,DEC,2022-05-04 14:31:37.000,64,0,0,7,64,FOR,64,0.0,2022,5,2,18
ID,142785,DEC,2022-05-04 14:31:37.000,0,37,24,4,61,AGAINST,37,0.3934426229508196,2022,5,2,18
Renew,142785,DEC,2022-05-04 14:31:37.000,93,0,0,9,93,FOR,93,0.0,2022,5,2,18
S&D,142785,DEC,2022-05-04 14:31:37.000,131,0,0,14,131,FOR,131,0.0,2022,5,2,18
ECR,142786,DEC,2022-05-04 14:24:24.000,49,7,0,8,56,FOR,49,0.125,2022,5,2,18
