id,first_name,last_name,party,party_code,agreed,dissented,did_not_vote,total_votes,percent_agree_current,percent_show_up,country,European People’s Party percentage,Renew Europe percentage,Progressive Alliance of Socialists and Democrats percentage,European Conservatives and Reformists percentage,Non-attached Members percentage,Europe of Sovereign Nations percentage,The Left in the European Parliament – GUE/NGL percentage,Greens/European Free Alliance percentage,Patriots for Europe percentage,Identity and Democracy percentage
257121,Matteo,Ricci,Progressive Alliance of Socialists and Democrats,SD,88,58,16,162,54.32098765432099,90.12345679012346,Italy,48.148148148148145,51.23456790123457,54.32098765432099,37.03703703703704,22.839506172839506,13.580246913580247,33.95061728395062,46.913580246913575,23.456790123456788,0.0
256904,Chloé,Ridel,Progressive Alliance of Socialists and Democrats,SD,73,54,35,162,45.06172839506173,78.39506172839506,France,38.2716049382716,41.358024691358025,45.06172839506173,32.71604938271605,23.456790123456788,12.345679012345679,32.71604938271605,38.88888888888889,22.22222222222222,0.0
256964,Nela,Riehl,Greens/European Free Alliance,GREEN_EFA,81,67,14,162,50.0,91.35802469135803,Germany,41.9753086419753,45.67901234567901,48.76543209876543,36.41975308641975,27.160493827160494,15.432098765432098,37.65432098765432,50.0,22.839506172839506,0.0
206158,Manuela,Ripa,European People’s Party,EPP,510,1035,269,1814,28.114663726571116,85.17089305402425,Germany,22.877618522601985,24.476295479603085,24.86218302094818,17.089305402425577,18.798235942668136,0.9922822491730982,21.389195148842337,28.059536934950387,1.8191841234840134,9.371554575523705
257066,André,Rodrigues,Progressive Alliance of Socialists and Democrats,SD,87,52,23,162,53.70370370370371,85.80246913580247,Portugal,47.53086419753087,50.617283950617285,53.70370370370371,35.80246913580247,24.074074074074073,13.580246913580247,35.18518518518518,46.2962962962963,22.839506172839506,0.0
204413,Marcos,Ros Sempere,Progressive Alliance of Socialists and Democrats,SD,622,1087,135,1844,33.73101952277657,92.67895878524945,Spain,31.507592190889373,33.08026030368764,33.73101952277657,23.156182212581346,24.349240780911064,1.3015184381778742,23.644251626898047,28.850325379609544,2.1691973969631237,12.093275488069414
96653,Katarína,Roth Neveďalová,Non-attached Members,NI,514,367,82,963,53.374870197300105,91.48494288681205,Slovakia,51.60955347871236,53.79023883696781,54.101765316718584,45.482866043613704,50.36344755970924,4.880581516095535,42.679127725856695,47.0404984423676,6.334371754932502,27.206645898234683
197690,André,Rougé,Patriots for Europe,PFE,519,1138,187,1844,28.14533622559653,89.8590021691974,France,14.045553145336227,13.882863340563992,13.774403470715836,17.570498915401302,17.407809110629067,3.7960954446854664,14.370932754880695,12.960954446854664,4.989154013015185,23.156182212581346
197773,Bert-Jan,Ruissen,European Conservatives and Reformists,ECR,541,1272,31,1844,29.33839479392625,98.31887201735357,Netherlands,24.295010845986983,23.969631236442517,23.535791757049893,29.33839479392625,23.04772234273319,2.386117136659436,19.902386117136658,20.77006507592191,3.308026030368764,17.136659436008678
257170,Sandro,Ruotolo,Progressive Alliance of Socialists and Democrats,SD,76,54,32,162,46.913580246913575,80.24691358024691,Italy,41.358024691358025,43.82716049382716,46.913580246913575,32.098765432098766,20.37037037037037,11.11111111111111,30.864197530864196,40.74074074074074,21.604938271604937,0.0
197545,Bogdan,Rzońca,European Conservatives and Reformists,ECR,666,1166,12,1844,36.117136659436014,99.34924078091106,Poland,25.92190889370933,25.379609544468547,25.0,36.117136659436014,24.132321041214748,2.1149674620390453,20.010845986984815,22.885032537960953,3.14533622559653,18.004338394793926
257238,Aodhán Ó,Ríordáin,Progressive Alliance of Socialists and Democrats,SD,80,55,27,162,49.382716049382715,83.33333333333334,Ireland,45.06172839506173,47.53086419753087,49.382716049382715,35.80246913580247,24.691358024691358,12.962962962962962,35.80246913580247,41.9753086419753,24.691358024691358,0.0
256911,Arash,Saeidi,The Left in the European Parliament – GUE/NGL,GUE_NGL,87,71,4,162,53.70370370370371,97.53086419753086,France,27.77777777777778,30.864197530864196,35.18518518518518,29.629629629629626,32.71604938271605,21.604938271604937,53.70370370370371,39.50617283950617,25.925925925925924,0.0
125670,Massimiliano,Salini,European People’s Party,EPP,460,1133,251,1844,24.945770065075923,86.3882863340564,Italy,24.945770065075923,23.91540130151844,23.2646420824295,18.600867678958785,17.245119305856832,1.193058568329718,16.702819956616054,21.25813449023861,2.27765726681128,10.629067245119305
257127,Ilaria,Salis,The Left in the European Parliament – GUE/NGL,GUE_NGL,85,59,18,162,52.46913580246913,88.88888888888889,Italy,30.246913580246915,33.33333333333333,37.65432098765432,30.864197530864196,29.629629629629626,19.1358024691358,52.46913580246913,39.50617283950617,24.074074074074073,0.0
98219,Aura,Salla,European People’s Party,EPP,85,58,19,162,52.46913580246913,88.27160493827161,Finland,52.46913580246913,48.76543209876543,46.2962962962963,35.80246913580247,20.98765432098765,12.345679012345679,29.01234567901235,38.88888888888889,22.22222222222222,0.0
88552,Julien,Sanchez,Patriots for Europe,PFE,87,68,7,162,53.70370370370371,95.67901234567901,France,19.753086419753085,20.98765432098765,21.604938271604937,30.864197530864196,41.9753086419753,41.358024691358025,27.160493827160494,19.753086419753085,53.70370370370371,0.0
257001,Elena,Sancho Murillo,Progressive Alliance of Socialists and Democrats,SD,94,67,1,162,58.0246913580247,99.38271604938271,Spain,51.85185185185185,54.93827160493827,58.0246913580247,40.74074074074074,27.77777777777778,16.666666666666664,38.88888888888889,50.617283950617285,28.39506172839506,0.0
127766,Jussi,Saramo,The Left in the European Parliament – GUE/NGL,GUE_NGL,81,80,1,162,50.0,99.38271604938271,Finland,39.50617283950617,43.20987654320987,46.2962962962963,35.18518518518518,30.864197530864196,17.28395061728395,50.0,50.617283950617285,24.691358024691358,0.0
197578,Silvia,Sardone,Patriots for Europe,PFE,385,1203,256,1844,20.878524945770067,86.11713665943601,Italy,15.455531453362257,15.40130151843818,14.913232104121473,18.980477223427332,15.780911062906725,2.5488069414316703,12.744034707158352,13.177874186550975,3.4164859002169194,17.462039045553148
256905,Eric,Sargiacomo,Progressive Alliance of Socialists and Democrats,SD,80,65,17,162,49.382716049382715,89.50617283950618,France,43.20987654320987,46.2962962962963,49.382716049382715,35.18518518518518,25.925925925925924,12.962962962962962,35.18518518518518,43.20987654320987,22.839506172839506,0.0
197500,Mounir,Satouri,Greens/European Free Alliance,GREEN_EFA,607,1139,98,1844,32.9175704989154,94.68546637744033,France,26.08459869848156,27.928416485900215,28.308026030368765,19.793926247288503,21.908893709327547,1.3015184381778742,25.92190889370933,32.9175704989154,2.0065075921908893,11.3882863340564
256809,Paulius,Saudargas,European People’s Party,EPP,96,64,2,162,59.25925925925925,98.76543209876543,Lithuania,59.25925925925925,56.17283950617284,53.086419753086425,40.123456790123456,22.839506172839506,13.580246913580247,30.864197530864196,45.06172839506173,24.691358024691358,0.0
256917,Majdouline,Sbai,Greens/European Free Alliance,GREEN_EFA,89,72,1,162,54.93827160493827,99.38271604938271,France,40.74074074074074,44.44444444444444,47.53086419753087,35.18518518518518,28.39506172839506,15.432098765432098,41.358024691358025,54.93827160493827,24.074074074074073,0.0
257113,Antonella,Sberna,European Conservatives and Reformists,ECR,89,68,5,162,54.93827160493827,96.91358024691358,Italy,38.88888888888889,38.88888888888889,39.50617283950617,54.93827160493827,25.925925925925924,20.37037037037037,30.246913580246915,35.80246913580247,32.71604938271605,0.0
37312,Christel,Schaldemose,Progressive Alliance of Socialists and Democrats,SD,622,1171,51,1844,33.73101952277657,97.23427331887203,Denmark,31.670281995661604,33.08026030368764,33.73101952277657,24.40347071583514,25.650759219088936,1.3557483731019524,24.566160520607376,29.55531453362256,2.386117136659436,13.6117136659436
213330,Ernő,Schaller-Baross,Patriots for Europe,PFE,454,963,273,1690,26.86390532544379,83.84615384615385,Hungary,21.18343195266272,20.94674556213018,20.828402366863905,23.550295857988164,26.035502958579883,3.195266272189349,18.994082840236686,18.875739644970412,4.260355029585798,15.44378698224852
256979,Oliver,Schenk,European People’s Party,EPP,95,61,6,162,58.64197530864198,96.29629629629629,Germany,58.64197530864198,54.93827160493827,51.85185185185185,38.88888888888889,21.604938271604937,12.962962962962962,30.864197530864196,44.44444444444444,23.456790123456788,0.0
257084,Joanna,Scheuring-Wielgus,Progressive Alliance of Socialists and Democrats,SD,97,63,2,162,59.876543209876544,98.76543209876543,Poland,53.086419753086425,56.17283950617284,59.876543209876544,40.74074074074074,27.160493827160494,14.814814814814813,38.2716049382716,51.23456790123457,26.543209876543212,0.0
197670,Andreas,Schieder,Progressive Alliance of Socialists and Democrats,SD,626,1116,102,1844,33.947939262472886,94.46854663774403,Austria,31.507592190889373,33.02603036876356,33.947939262472886,23.318872017353577,24.945770065075923,1.193058568329718,24.891540130151842,29.989154013015185,2.2234273318872018,12.744034707158352
256833,Lena,Schilling,Greens/European Free Alliance,GREEN_EFA,91,65,6,162,56.17283950617284,96.29629629629629,Austria,43.82716049382716,46.913580246913575,48.76543209876543,34.5679012345679,26.543209876543212,11.11111111111111,41.358024691358025,56.17283950617284,20.37037037037037,0.0
190517,Martin,Schirdewan,The Left in the European Parliament – GUE/NGL,GUE_NGL,554,1019,271,1844,30.04338394793926,85.30368763557483,Germany,20.390455531453362,22.071583514099782,22.830802603036876,17.02819956616052,20.77006507592191,1.843817787418655,30.04338394793926,24.295010845986983,2.331887201735358,10.466377440347072
197422,Christine,Schneider,European People’s Party,EPP,573,1093,178,1844,31.073752711496745,90.34707158351411,Germany,31.073752711496745,29.17570498915401,28.524945770065074,23.373101952277658,21.475054229934923,1.13882863340564,19.793926247288503,24.620390455531453,1.843817787418655,12.147505422993492
267485,Volker,Schnurrbusch,Europe of Sovereign Nations,ESN,22,23,1,46,47.82608695652174,97.82608695652173,Germany,8.695652173913043,6.521739130434782,6.521739130434782,19.565217391304348,41.30434782608695,67.3913043478261,15.217391304347828,4.3478260869565215,52.17391304347826,0.0
28223,Andreas,Schwab,European People’s Party,EPP,604,1123,117,1844,32.75488069414317,93.65509761388286,Germany,32.75488069414317,31.073752711496745,30.260303687635577,24.295010845986983,22.99349240780911,1.193058568329718,21.0412147505423,26.35574837310195,2.1149674620390453,13.015184381778742
257139,Benedetta,Scuderi,Greens/European Free Alliance,GREEN_EFA,91,68,3,162,56.17283950617284,98.14814814814815,Italy,42.592592592592595,46.2962962962963,49.382716049382715,36.41975308641975,29.629629629629626,15.432098765432098,45.06172839506173,56.17283950617284,24.074074074074073,0.0
197425,Ralf,Seekatz,European People’s Party,EPP,637,1098,109,1844,34.544468546637745,94.08893709327549,Germany,34.544468546637745,32.700650759219094,31.887201735357916,25.32537960954447,25.0,1.13882863340564,22.234273318872017,27.49457700650759,1.8980477223427332,14.154013015184383
256959,Alexander,Sell,Europe of Sovereign Nations,ESN,92,61,9,162,56.79012345679012,94.44444444444444,Germany,12.962962962962962,12.962962962962962,13.580246913580247,21.604938271604937,36.41975308641975,56.79012345679012,19.1358024691358,11.728395061728394,40.123456790123456,0.0
257009,Isabel,Serra Sánchez,The Left in the European Parliament – GUE/NGL,GUE_NGL,51,58,53,162,31.48148148148148,67.28395061728395,Spain,14.814814814814813,17.28395061728395,19.1358024691358,16.049382716049383,21.604938271604937,14.19753086419753,31.48148148148148,24.074074074074073,19.1358024691358,0.0
256999,Rosa,Serrano Sierra,Progressive Alliance of Socialists and Democrats,SD,95,64,3,162,58.64197530864198,98.14814814814815,Spain,53.086419753086425,56.17283950617284,58.64197530864198,40.74074074074074,25.925925925925924,14.814814814814813,38.2716049382716,50.0,26.543209876543212,0.0
197677,Günther,Sidl,Progressive Alliance of Socialists and Democrats,SD,588,1088,168,1844,31.887201735357916,90.88937093275487,Austria,29.446854663774403,31.019522776572668,31.887201735357916,21.0412147505423,22.50542299349241,1.193058568329718,22.288503253796097,27.874186550976138,2.0607375271149677,12.310195227765727
86057,Bartłomiej,Sienkiewicz,European People’s Party,EPP,91,63,8,162,56.17283950617284,95.06172839506173,Poland,56.17283950617284,51.85185185185185,48.76543209876543,41.9753086419753,23.456790123456788,16.049382716049383,30.864197530864196,40.74074074074074,26.543209876543212,0.0
256971,Lukas,Sieper,Non-attached Members,NI,44,111,7,162,27.160493827160494,95.67901234567901,Germany,54.32098765432099,54.93827160493827,56.79012345679012,41.9753086419753,27.160493827160494,15.432098765432098,37.03703703703704,50.617283950617285,27.160493827160494,0.0
197426,Sven,Simon,European People’s Party,EPP,591,1094,159,1844,32.049891540130155,91.37744034707158,Germany,32.049891540130155,30.151843817787416,29.446854663774403,24.18655097613883,23.373101952277658,1.0845986984815619,21.0412147505423,25.976138828633406,1.8980477223427332,13.720173535791758
256946,Christine,Singer,Renew Europe,RENEW,77,76,9,162,47.53086419753087,94.44444444444444,Germany,51.85185185185185,47.53086419753087,45.06172839506173,34.5679012345679,23.456790123456788,18.51851851851852,29.629629629629626,38.88888888888889,26.543209876543212,0.0
201945,Virginijus,Sinkevičius,Greens/European Free Alliance,GREEN_EFA,84,63,15,162,51.85185185185185,90.74074074074075,Lithuania,43.82716049382716,46.913580246913575,50.0,33.95061728395062,24.074074074074073,14.19753086419753,35.80246913580247,51.85185185185185,21.604938271604937,0.0
96932,Birgit,Sippel,Progressive Alliance of Socialists and Democrats,SD,461,978,405,1844,25.0,78.03687635574838,Germany,22.885032537960953,24.40347071583514,25.0,17.082429501084597,18.546637744034708,1.3015184381778742,17.95010845986985,21.963123644251628,2.27765726681128,9.707158351409978
2268,Jonas,Sjöstedt,The Left in the European Parliament – GUE/NGL,GUE_NGL,73,67,22,162,45.06172839506173,86.41975308641975,Sweden,31.48148148148148,33.33333333333333,37.03703703703704,29.01234567901235,27.160493827160494,17.901234567901234,45.06172839506173,38.88888888888889,24.691358024691358,0.0
125325,Sander,Smit,European People’s Party,EPP,84,73,5,162,51.85185185185185,96.91358024691358,Netherlands,51.85185185185185,49.382716049382715,46.2962962962963,41.358024691358025,21.604938271604937,12.962962962962962,31.48148148148148,39.50617283950617,24.074074074074073,0.0
256910,Anthony,Smith,The Left in the European Parliament – GUE/NGL,GUE_NGL,87,73,2,162,53.70370370370371,98.76543209876543,France,29.01234567901235,32.098765432098766,36.41975308641975,30.864197530864196,32.71604938271605,21.604938271604937,53.70370370370371,40.74074074074074,25.925925925925924,0.0
197417,Tomislav,Sokol,European People’s Party,EPP,593,1113,138,1844,32.15835140997831,92.51626898047722,Croatia,32.15835140997831,32.049891540130155,31.670281995661604,25.16268980477224,25.108459869848154,1.4099783080260302,22.342733188720175,27.81995661605206,2.4403470715835143,13.449023861171366
257021,Diego,Solier,European Conservatives and Reformists,ECR,75,66,21,162,46.2962962962963,87.03703703703704,Spain,33.33333333333333,33.33333333333333,32.71604938271605,47.53086419753087,24.691358024691358,22.839506172839506,26.543209876543212,29.01234567901235,32.71604938271605,0.0
197784,Susana,Solís Pérez,European People’s Party,EPP,595,1047,202,1844,32.26681127982646,89.04555314533621,Spain,31.670281995661604,31.887201735357916,31.127982646420826,22.45119305856833,22.830802603036876,1.193058568329718,22.342733188720175,27.27765726681128,2.1691973969631237,11.767895878524946
256889,Liesbet,Sommen,European People’s Party,EPP,82,56,24,162,50.617283950617285,85.18518518518519,Belgium,50.617283950617285,48.148148148148145,44.44444444444444,31.48148148148148,16.049382716049383,8.024691358024691,25.308641975308642,39.50617283950617,16.666666666666664,0.0
124834,Martin,Sonneborn,Non-attached Members,NI,337,1187,320,1844,18.275488069414315,82.646420824295,Germany,17.570498915401302,18.76355748373102,19.03470715835141,14.154013015184383,18.275488069414315,2.386117136659436,23.481561822125812,20.878524945770067,2.6572668112798263,9.544468546637743
256871,Malika,Sorel,Non-attached Members,NI,62,93,7,162,38.2716049382716,95.67901234567901,France,32.098765432098766,32.71604938271605,32.71604938271605,33.33333333333333,32.098765432098766,26.543209876543212,29.629629629629626,31.48148148148148,38.2716049382716,0.0
257068,Hélder,Sousa Silva,European People’s Party,EPP,91,60,11,162,56.17283950617284,93.20987654320987,Portugal,56.17283950617284,54.32098765432099,50.617283950617285,37.03703703703704,20.37037037037037,10.493827160493826,29.629629629629626,43.82716049382716,20.98765432098765,0.0
257109,Marco,Squarta,European Conservatives and Reformists,ECR,81,57,24,162,50.0,85.18518518518519,Italy,35.80246913580247,35.80246913580247,36.41975308641975,50.0,22.22222222222222,18.51851851851852,27.77777777777778,32.71604938271605,29.629629629629626,0.0
197825,Raffaele,Stancanelli,Patriots for Europe,PFE,359,1100,385,1844,19.468546637744037,79.12147505422993,Italy,14.804772234273319,14.696312364425163,14.533622559652928,18.600867678958785,15.075921908893708,3.14533622559653,12.093275488069414,13.286334056399133,4.0672451193058565,10.737527114967461
256916,Mārtiņš,Staķis,Greens/European Free Alliance,GREEN_EFA,91,62,9,162,56.17283950617284,94.44444444444444,Latvia,45.06172839506173,48.76543209876543,51.23456790123457,34.5679012345679,27.160493827160494,12.345679012345679,40.123456790123456,56.17283950617284,21.604938271604937,0.0
220897,Petra,Steger,Patriots for Europe,PFE,76,80,6,162,46.913580246913575,96.29629629629629,Austria,14.814814814814813,17.901234567901234,18.51851851851852,26.543209876543212,38.2716049382716,43.20987654320987,22.839506172839506,17.28395061728395,46.913580246913575,0.0
119435,Davor Ivo,Stier,European People’s Party,EPP,90,68,4,162,55.55555555555556,97.53086419753086,Croatia,55.55555555555556,56.17283950617284,56.79012345679012,43.82716049382716,25.925925925925924,15.432098765432098,34.5679012345679,48.76543209876543,27.77777777777778,0.0
257025,Kristoffer,Storm,European Conservatives and Reformists,ECR,39,97,26,162,24.074074074074073,83.9506172839506,Denmark,20.37037037037037,20.98765432098765,17.901234567901234,24.074074074074073,23.456790123456788,26.543209876543212,17.28395061728395,19.1358024691358,29.01234567901235,0.0
257255,Stanislav,Stoyanov,Europe of Sovereign Nations,ESN,77,58,27,162,47.53086419753087,83.33333333333334,Bulgaria,9.876543209876543,12.345679012345679,10.493827160493826,17.901234567901234,30.246913580246915,47.53086419753087,15.432098765432098,9.876543209876543,34.5679012345679,0.0
256926,Marie-Agnes,Strack-Zimmermann,Renew Europe,RENEW,70,63,29,162,43.20987654320987,82.09876543209876,Germany,45.67901234567901,43.20987654320987,39.50617283950617,32.098765432098766,17.901234567901234,11.11111111111111,25.925925925925924,35.80246913580247,19.1358024691358,0.0
257101,Cecilia,Strada,Progressive Alliance of Socialists and Democrats,SD,86,63,13,162,53.086419753086425,91.9753086419753,Italy,46.2962962962963,49.382716049382715,53.086419753086425,38.2716049382716,24.691358024691358,14.814814814814813,37.03703703703704,46.2962962962963,25.308641975308642,0.0
256962,Joachim,Streit,Renew Europe,RENEW,76,77,9,162,46.913580246913575,94.44444444444444,Germany,51.23456790123457,46.913580246913575,43.82716049382716,33.95061728395062,21.604938271604937,18.51851851851852,29.01234567901235,38.88888888888889,24.691358024691358,0.0
197772,Tineke,Strik,Greens/European Free Alliance,GREEN_EFA,567,1107,170,1844,30.748373101952275,90.78091106290672,Netherlands,25.488069414316705,26.95227765726681,27.81995661605206,18.872017353579178,20.824295010845987,1.13882863340564,23.644251626898047,30.748373101952275,1.9522776572668112,10.84598698481562
256990,Anna,Strolenberg,Greens/European Free Alliance,GREEN_EFA,93,69,0,162,57.407407407407405,100.0,Netherlands,47.53086419753087,51.23456790123457,54.32098765432099,38.88888888888889,29.629629629629626,16.666666666666664,39.50617283950617,57.407407407407405,25.308641975308642,0.0
257119,Şerban Dimitrie,Sturdza,European Conservatives and Reformists,ECR,85,65,12,162,52.46913580246913,92.5925925925926,Romania,38.88888888888889,38.88888888888889,39.50617283950617,52.46913580246913,26.543209876543212,23.456790123456788,31.48148148148148,35.80246913580247,35.80246913580247,0.0
256991,Sebastiaan,Stöteler,Patriots for Europe,PFE,68,73,21,162,41.9753086419753,87.03703703703704,Netherlands,17.28395061728395,18.51851851851852,20.37037037037037,27.160493827160494,34.5679012345679,39.50617283950617,22.22222222222222,17.28395061728395,41.9753086419753,0.0
256839,Anna,Stürgkh,Renew Europe,RENEW,91,56,15,162,56.17283950617284,90.74074074074075,Austria,53.086419753086425,56.17283950617284,54.32098765432099,37.65432098765432,24.074074074074073,13.580246913580247,33.95061728395062,48.148148148148145,24.074074074074073,0.0
257070,Marcin,Sypniewski,Europe of Sovereign Nations,ESN,69,72,21,162,42.592592592592595,87.03703703703704,Poland,14.19753086419753,16.049382716049383,16.666666666666664,24.074074074074073,33.33333333333333,42.592592592592595,19.753086419753085,16.049382716049383,38.2716049382716,0.0
257026,Michał,Szczerba,European People’s Party,EPP,89,71,2,162,54.93827160493827,98.76543209876543,Poland,54.93827160493827,53.086419753086425,53.70370370370371,44.44444444444444,25.308641975308642,17.28395061728395,34.5679012345679,45.67901234567901,27.77777777777778,0.0
256855,Pál,Szekeres,Patriots for Europe,PFE,53,36,73,162,32.71604938271605,54.93827160493827,Hungary,18.51851851851852,19.1358024691358,19.1358024691358,26.543209876543212,24.691358024691358,22.839506172839506,19.1358024691358,17.901234567901234,32.71604938271605,0.0
197553,Beata,Szydło,European Conservatives and Reformists,ECR,595,1147,102,1844,32.26681127982646,94.46854663774403,Poland,23.10195227765727,22.66811279826464,22.45119305856833,32.26681127982646,21.69197396963124,2.331887201735358,18.275488069414315,20.932754880694144,3.2537960954446854,15.40130151843818
197722,Nacho,Sánchez Amor,Progressive Alliance of Socialists and Democrats,SD,576,1120,148,1844,31.23644251626898,91.97396963123644,Spain,29.121475054229933,30.748373101952275,31.23644251626898,20.390455531453362,21.58351409978308,1.13882863340564,21.203904555314534,26.301518438177872,1.843817787418655,12.039045553145336
111412,Villy,Søvndal,Greens/European Free Alliance,GREEN_EFA,88,64,10,162,54.32098765432099,93.82716049382715,Denmark,45.06172839506173,48.76543209876543,51.23456790123457,37.65432098765432,27.160493827160494,14.814814814814813,38.88888888888889,54.32098765432099,24.074074074074073,0.0
124813,Dario,Tamburrano,The Left in the European Parliament – GUE/NGL,GUE_NGL,77,75,10,162,47.53086419753087,93.82716049382715,Italy,27.77777777777778,31.48148148148148,34.5679012345679,27.77777777777778,30.246913580246915,19.753086419753085,47.53086419753087,35.18518518518518,24.074074074074073,0.0
204346,Dominik,Tarczyński,European Conservatives and Reformists,ECR,584,1111,149,1844,31.670281995661604,91.91973969631236,Poland,23.210412147505423,22.613882863340564,22.342733188720175,31.670281995661604,21.800433839479393,1.193058568329718,18.329718004338392,20.553145336225597,2.0607375271149677,16.16052060737527
257160,Marco,Tarquinio,Progressive Alliance of Socialists and Democrats,SD,95,63,4,162,58.64197530864198,97.53086419753086,Italy,51.23456790123457,54.32098765432099,58.64197530864198,43.20987654320987,27.77777777777778,16.049382716049383,40.74074074074074,51.23456790123457,27.77777777777778,0.0
256863,Zoltán,Tarr,European People’s Party,EPP,58,56,48,162,35.80246913580247,70.37037037037037,Hungary,35.80246913580247,34.5679012345679,33.33333333333333,34.5679012345679,21.604938271604937,14.814814814814813,24.074074074074073,28.39506172839506,22.839506172839506,0.0
257071,Carla,Tavares,Progressive Alliance of Socialists and Democrats,SD,92,63,7,162,56.79012345679012,95.67901234567901,Portugal,50.0,53.086419753086425,56.79012345679012,39.50617283950617,23.456790123456788,14.19753086419753,35.18518518518518,48.148148148148145,24.691358024691358,0.0
256965,Kai,Tegethoff,Greens/European Free Alliance,GREEN_EFA,94,68,0,162,58.0246913580247,100.0,Germany,48.148148148148145,51.85185185185185,54.93827160493827,39.50617283950617,29.01234567901235,16.049382716049383,40.123456790123456,58.0246913580247,24.691358024691358,0.0
210480,Marta,Temido,Progressive Alliance of Socialists and Democrats,SD,64,49,49,162,39.50617283950617,69.75308641975309,Portugal,34.5679012345679,37.65432098765432,39.50617283950617,28.39506172839506,19.753086419753085,12.962962962962962,24.691358024691358,33.33333333333333,20.98765432098765,0.0
257116,Georgiana,Teodorescu,European Conservatives and Reformists,ECR,86,71,5,162,53.086419753086425,96.91358024691358,Romania,41.358024691358025,39.50617283950617,38.88888888888889,53.086419753086425,25.308641975308642,21.604938271604937,29.629629629629626,35.18518518518518,34.5679012345679,0.0
257089,Alice,Teodorescu Måwe,European People’s Party,EPP,80,61,21,162,49.382716049382715,87.03703703703704,Sweden,49.382716049382715,46.913580246913575,43.82716049382716,33.95061728395062,22.22222222222222,17.901234567901234,27.77777777777778,37.03703703703704,24.691358024691358,0.0
256968,Ingeborg,Ter Laak,European People’s Party,EPP,94,67,1,162,58.0246913580247,99.38271604938271,Netherlands,58.0246913580247,55.55555555555556,52.46913580246913,40.74074074074074,23.456790123456788,13.580246913580247,32.71604938271605,45.67901234567901,24.691358024691358,0.0
197655,Cristian,Terheş,European Conservatives and Reformists,ECR,330,930,584,1844,17.895878524945772,68.32971800433839,Romania,13.665943600867678,13.232104121475055,13.06941431670282,17.895878524945772,12.418655097613883,1.3015184381778742,11.008676789587852,11.822125813449023,1.9522776572668112,10.683297180043384
204449,Riho,Terras,European People’s Party,EPP,624,1104,116,1844,33.839479392624725,93.70932754880694,Estonia,33.839479392624725,31.887201735357916,31.127982646420826,25.0,24.67462039045553,1.193058568329718,22.017353579175705,27.331887201735356,2.0607375271149677,13.774403470715836
197831,Hermann,Tertsch,Patriots for Europe,PFE,325,1196,323,1844,17.62472885032538,82.48373101952278,Spain,11.171366594360087,10.574837310195226,10.574837310195226,16.268980477223426,13.123644251626898,2.874186550976139,9.815618221258134,9.38177874186551,3.5791757049891544,14.045553145336227
200345,Pierre-Romain,Thionnet,Patriots for Europe,PFE,86,61,15,162,53.086419753086425,90.74074074074075,France,20.37037037037037,21.604938271604937,20.98765432098765,30.246913580246915,40.123456790123456,40.123456790123456,25.925925925925924,18.51851851851852,53.086419753086425,0.0
257090,Beatrice,Timgren,European Conservatives and Reformists,ECR,41,119,2,162,25.308641975308642,98.76543209876543,Sweden,24.074074074074073,24.074074074074073,20.98765432098765,25.308641975308642,26.543209876543212,34.5679012345679,20.98765432098765,19.1358024691358,33.95061728395062,0.0
197591,Irene,Tinagli,Progressive Alliance of Socialists and Democrats,SD,581,1088,175,1844,31.507592190889373,90.50976138828634,Italy,29.50108459869848,30.748373101952275,31.507592190889373,21.637744034707158,22.830802603036876,1.193058568329718,23.04772234273319,27.711496746203906,2.2234273318872018,11.008676789587852
256885,Bruno,Tobback,Progressive Alliance of Socialists and Democrats,SD,93,59,10,162,57.407407407407405,93.82716049382715,Belgium,50.0,53.086419753086425,57.407407407407405,38.2716049382716,24.691358024691358,14.19753086419753,37.03703703703704,49.382716049382715,24.074074074074073,0.0
197402,Tomas,Tobé,European People’s Party,EPP,627,1190,27,1844,34.00216919739697,98.53579175704989,Sweden,34.00216919739697,32.75488069414317,32.21258134490238,26.409978308026034,24.837310195227765,1.3015184381778742,22.722342733188718,27.54880694143167,2.27765726681128,14.642082429501086
256888,Rody,Tolassy,Patriots for Europe,PFE,81,66,15,162,50.0,90.74074074074075,France,19.753086419753085,21.604938271604937,20.98765432098765,29.629629629629626,39.50617283950617,38.2716049382716,25.308641975308642,19.1358024691358,50.0,0.0
197672,Eugen,Tomac,Renew Europe,RENEW,443,1058,343,1844,24.023861171366594,81.39913232104121,Romania,23.91540130151844,23.156182212581346,22.613882863340564,17.299349240780913,17.51626898047722,0.8134490238611713,16.54013015184382,20.010845986984815,1.6268980477223427,10.357917570498916
96697,Waldemar,Tomaszewski,European Conservatives and Reformists,ECR,452,966,426,1844,24.5119305856833,76.89804772234274,Lithuania,19.25162689804772,19.03470715835141,18.76355748373102,24.5119305856833,17.462039045553148,1.0845986984815619,15.347071583514099,16.865509761388285,1.843817787418655,11.876355748373102
256814,Zala,Tomašič,European People’s Party,EPP,88,71,3,162,54.32098765432099,98.14814814814815,Slovenia,54.32098765432099,53.70370370370371,54.32098765432099,45.67901234567901,25.925925925925924,17.28395061728395,35.80246913580247,46.913580246913575,29.629629629629626,0.0
